label,content
4, document_id from wyatt chem.nrl.navy.mil jrw subject re shopping for a new nec monitor in article 1qjfa0inn6g5 titan.ucs.umass.edu dtodd titan.ucs.umass.edu david m. todd writes from dtodd titan.ucs.umass.edu david m. todd subject re shopping for a new nec monitor date apr 07:01:20 -0400 in article 1qhppp gha darwin.sura.net wbarnes sura.net bill barnes writes basically i 'm looking for a '' svga 1024x768 non-interlaced monitor the nec 4fg is the one most of the computer mags use as their standard and from what i 've seen and heard it looks pretty good but it 's a bit expensive bucks is the best deal i 've seen so i thought perhaps i might find something as good for less any recommendations i also thought about the nec 3fgx which has the same specs as the 4fg except for the scan frequency which is more limited anybody have any comments on this one would it work with i believe that nec is replacing the 4fg and 3fgx with 4fge and 3fge models reportedly being released at the end of this month i'm waiting for a 4fge the main difference being a year warranty and higher refresh rates at the higher resolutions it sounded from a pc magazine note that the 3fge was being boosted in a number of ways call the nec number and have them send you info |~~~~~~~~~~~~~~~~~~~~~~~~~~~~~ david m. todd ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~| |department of psychology university of massachusetts amherst ma usa| |phone 413/545-0158 ___ david.todd psych.umass.edu ____ fax 413/545-0996| i have been using a nec 3fgx for several months now several others here also have this monitor we have had no problems personally i would spend extra money for this monitor and sacrifice other features on a pc such as mhz viz mhz based on the comments of others you might want to view the 3fgx vs the series on a pc running windows at 1024x768 the refresh rate appears ok for me but you might feel differently finally speaking of spending money with the size of today 's files etc a tape backup is certainly worth 200- recently i set up a friend 's pc 50mhz and vesa local bus the redraw time for a graphics program was only a factor of faster which i doubt warrants the extra cost
4, document_id from jks4675 ritvax.isc.rit.edu subject conner mb question what do i need to do to configure this drive as a slave model cp30101g please reply via e-mail thanks jeff four out of five electrons prefer holes for their mutual annhiliation needs boycott sierra ignore anybody who purports to be a serious windows user support new makers of hardware and software buy canadian music quit smoking take up running fm synthesis is the cga of audio jks4675 ritvax.isc.rit.edu
4, document_id from jre zeos.com jim erickson subject bye as of today i will no longer be a contact for zeos international on the net this responsibility has been taken over by another tech davidm zeos.com and i am moving up and on mo money mo money i just wanted to thank all of the netters who have supported and encouraged the participation of zeos on the net i personally feel it is important for companies such as zeos to provide their customers with as easy access as possible when they have questions/problems and being on the net is an big step in the right direction i hope that other companies will follow suit as weitek and others have done again thanks -- -jre -- -- jim erickson zzzz eeee oo ssss zeos international ltd. support zeos.com inet z e o o s technical support dept uunet zeos support uucp z ee o o sss industrial blvd n.e any opinions expressed z e o o s minneapolis mn herein are my own zzzz eeee oo ssss fax 612-633-4607
4, document_id from craycrof ruchbah.rtp.semi.harris.com bob craycroft x629 subject q asus motherboards i 'm considering the purchase of a 486dx-33 vlb system to run linux the system has an asus-brand motherboard anyone have any comments on asus motherboards thanks -- bob craycroft craycrof rtp.semi.harris.com systems analyst phone 549-3629 harris semiconductor rtp nc usa
4," document_id from tiger netcom.com tiger zhao subject re simms and sipps 1mb needed yuri atmos.washington.edu writes i need simms and sipps 1mb but price should be around 17-20/piece ~~~~~~~~~~~~~ i assume you are talking about 1meg x simms or 1meg x sipps with speed of 70ns i would take 10k pieces per week if you have that price fob us port i am not waiting for an offer with that price i could only dream tiger i am waiting for an offer yuri yulaev 38th ave ne seattle wa 524-2806,524-9547 home 685-3793 work 524-7218 fax internet yuri atmos.washington.edu uucp uw-beaver atmos.washington.edu yuri"
4, document_id from browning nscf.org charles w. browning subject mitsubishi mr535 hard drive help i have a new mr535 mitsubishi hard drive rll or mfm that has been in storage and will not format i suspected that the switch settings may have been moved in the movement of the drive from one place to another does anyone have the switch settings for this drive it has j1 sw1 with switches and sw2 has switches sw2 is the one that selects the drive number if you have info on this drive or know a number i can call to configure it please please let me know by email it has cyl heads and i think is type thanks in advance chuck browning -- charles w. browning browning galois.nscf.org university of ga browning moe.coe.uga.edu augusta georgia cbrowni eis.calstate.edu
5, document_id from walsteyn fys.ruu.nl fred walsteijn subject re built-in video problems on mac iisi in 1993apr19.164611.1018 fys.ruu.nl walsteyn fys.ruu.nl fred walsteijn writes i 've seen the following problem om three mac iisi machines all with mb ram installed or ns simms if the contents of a window are being calculated and updated a lot of strange horizontal lines are temporarily generated on the screen the lines translate to the top of the screen and have a slightly lower brightness than their surroundings they are a few millimeters apart i admit that they are vague but they can still be distinguished clearly especially if the environment i.e the rest of the room is a bit dark applications which produce this effect are the previewer of directtex 1.2 i.e dvireader 1.2 kaleidagraph 2.1.1/fpu another program which produces this effect is spyglass transform 2.1 while contouring a big array thanks for any information about this problem -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- fred walsteijn internet walsteyn fys.ruu.nl institute for marine and atmospheric research fax 31-30-543163 utrecht university the netherlands phone 31-30-533169
5, document_id from tpeng umich.edu timothy richard peng subject re apple '' monitor this must be a faq from the very first days of the '' rgb and as for a better monitor for your well the nec 4fg/3fgx are pretty nice ...
5, document_id from afung athena.mit.edu archon fung subject wrong ram in duo a few posts back somebody mentioned that the duo might crash if it has the wrong kind non-self refreshing of ram in it my duo crashes sometimes after sleep and i am wondering if there is any software which will tell me whether or not i have the right kind of ram installed i had thought that the problem was the battery connection thanks in advance archon fung
5, document_id from seanmcd ac.dal.ca subject re se rom in article wgwc5pdl4.43y netcom.com wgw netcom.com william g. wright writes anyway i was hoping someone knowledgeable about mac internals could set me straight is it simply impossible for a mac se to print grayscale or could someone armed with enough info and a little pro- gramming experience cook something up that would supplement the rom 's capabilities also how does one know if one 's mac can support the grayscale and photograde that the select is supposedly capable of short of buying the printer and trying it out like i did thanks for your help bill wright wgw netcom.com to use the grayscale features i believe you need a mac equipped with colour quickdraw i was told this somewhere or other but it's not mentioned in `` apple facts '' guide for apple sellers in the press release or in the technical specs sean
5, document_id from earl d. fife fife calvin.edu subject re daystar again ... in article c5fqno.9hh news.udel.edu bill johnston johnston me.udel.edu writes i 'm going to buy a daystar with mhz for the se/30 since there were so many mails about problems with this board my questions does the board work with 7.1 and a/ux 3.0 does anybody know problems with any kind of software well i have n't seen any reports of problems with the turbo '040 but to my knowledge daystar has not released a version of the board that works with anything but the iisi and iici and they have not finished tweaking/testing for use with a/ux this may not happen until the a/ux 3.0.2 upgrade is released my guess so i 'd recommend waiting or buying the mhz '030 board and upgrade later when a/ux compatibility is assured turbo '040 interface cards for the ii iix se/30 iicx etc will probably be available sooner but if a/ux compatibility is a requirement it is probably best to be patient and let someone else be the pioneer an added advantate of waiting for the daystar for the se/30 is that just as with the '030 power cache the '040 accelerator will plug into the cpu socket leaving the pds slot free for a video card or ethernet card with daystar 's upgrade path it 's a no lose situation -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- earl d. fife department of mathematics fife calvin.edu calvin college 957-6403 grand rapids mi =========================================================================
5, document_id from fredm media.mit.edu fred g martin subject re put ex syquest in centris i 've just installed a 5.25 '' tape backup in my c610 lot of the issues are the same so to answer your questions ... in article 1993apr16.141820.1 cstp.umkc.edu kmoffatt cstp.umkc.edu writes my pli 80m syquest drive has a wire from the drive to an id switch on the outside of the case where do i connect this switch can the computer just `` tell '' with internal drives you probably want to hard-wire the scsi id with shorting jumpers put it at a convenient number like `` '' you could cut a hole in the back of the machine to route the id switch but why go through the hassle you probably wo n't be needing to frequently change the id of your internal drive i noticed that the drive will lay over part of the motherboard i did n't look closely but i seem to recall it laying over the ram that's soldered onto the motherboard would that cause problems yeah when i first installed the tape drive i was a little concerned too but it 's no problem the device is designed to fit just fine with the overhang it should n't reach back beyond the rom/ram/vram simms though one last question is there anywhere to order a faceplate cover the drive 's front panel is smaller than the space left in the case the drive 's panel is the same size as the spotsbm clone 's cases should i just cut a hole in the plastic panel that is currently holding tmpty place you can special-order parts to mount the device from your local apple dealer the relevant parts are 922-0358 blank bezel faceplate 922-0850 cd-rom carrier i.e. generic 5.25 '' device mounting bracket note apple 's unfortunate choice of name for the slide-in bracket to mount a 5.25 '' device the service techs i talked to said `` oh sure we stock those '' of course they were thinking of the cd caddies to hold a cd disk when you stick it in the drive as far as i can tell apple does not sell a bezel faceplate already cut out for a standard 5.25 '' device why not they advertise these machines as being able to accept any standard device in the 5.25 '' bay why not provide the faceplate they do sell a cutout for their cd-rom drive of course but that 's of no use i 'm going to hack up the extra bezel i ordered to make a cutout for my tape drive which is a standard 5.25 '' device good luck with your syquest -fred
5, document_id from mori volga.mfd.cs.fujitsu.co.jp tsuyoshi mori subject i want use deskjet on system7 i used hp deskjet with orange micros grappler ls on system6.0.5 but now i update system 6.0.5 to system7 with kanji-talk 7.1 then i can not print by my deskjet is the grappler ls old can i use deskjet on system7 please tell me how to use deskjet on system7 thank you -- from japan mori volga.mfd.cs.fujitsu.co.jp
5, document_id from tzs stein2.u.washington.edu tim smith subject re quadra scsi problems attention mac quadra owners many storage industry experts have concluded that mac quadras suffer from timing irregularities deviating from the standard scsi specification this results in silent corruption of data when used with some devices including ultra-modern devices although i will not name the devices since it is not their fault an example would be a sony 3.5 inch mo without the special `` mac-compatible '' firmware installed one solution sometimes is to disable `` blind writes '' this does n't sound right to me do n't quadras use the 53c96 if so the mac has nothing to do with the scsi timing that 's all handled by the chip about the only the timing could be wrong is if apple programs the clock registers wrong on the that however should only really hurt synchronous transfer which is not used by the mac scsi manager furthermore disabling blind writes should be meaningless on a quadra on macs that used the which is a much lower level scsi chip the mac was responsible for the handshake of each byte transferred blind mode affected how the mac handled that handshake on the the handshake is entirely handled by the chip -- tim smith
5, document_id from peter hansen pgmoffc bnr.ca subject re simm vs dram in article 27988.2bd32f3f zeus.ieee.org arthur greene arthur.greene p6.f204.n2603.z1.fidonet.org writes can anyone tell me what the difference is between a 256k dram chip and a 256k simm i need the former i think to add memory to my laserwriter ls someone is offering to sell me 256k simms he removed from an se but i have a feeling this may not be the correct form of memory the sockets in the laserwriter look like they want the spidery-shaped chips there are sockets each with as i recall pins arranged in two rows of believe it or not i 've never actually seen a simm help appreciated a 256k dram chip is a kilobit chip whereas a 256k simm is a kilobyte memory module the simm is a pcb with a pin connector edge and on the simm are kilobit dram chips making the total memory kbytes you are correct assuming that simms will not fit into a laserwriter apple printers either require pin simms like those in the mac iifx or special memory chips contact your apple dealer to find out exactly what kind of chips you need peter hansen bell northern research pgmoffc bnr.ca
5, document_id from ebodin pearl.tufts.edu subject screen death mac plus/512 i have a very old mac 512k and a mac plus both of which have the same problem their screens blank out sometimes after a minor physical jolt such as inserting a floppy in the internal drive sometimes all by themselves computer left to itself just goes blank i have replaced the wires connecting the logic boards and the video board because it seemed at first that jiggling the wires made the screen come back on this worked for a while but the blanking out has returned can i do anything do i need a new power supply a new crt a new computer thanks for any advice ... -- -- -- -- -- -- -- -- -- -- -- -- -- ethan bodin tufts university ebodin pearl.tufts.edu -- -- -- -- -- -- -- -- -- -- -- -- --
6, document_id from jimf centerline.com jim frost subject how to make simplest possible composite widget not being an xt programmer by any stretch of the imagination this is driving me crazy and it 's probably really simple to do i need to make a composite widget that does nothing at all but is merely a placeholder in a widget instance heirarchy -- allowing me an additional resource name level to illustrate i have an application with the following widget heirarchy shell widget application widghet i want the following shell widget intermediate widget application widget where the intermediate widget has a name but gets all its other properties and propagates down new values from the shell widget i assume there 's a simple way to do this but i ca n't find an example and the documentation i have is rather vague about implementing composite widgets please respond via email any help will be very much appreciated jim frost jimf centerline.com
6, document_id from grape suned1.nswses.navy.mil mike grapevine subject subscription please subscribe me to this mailing list michael d. grapevine one of these days usn swc one of these days code 4g33 pow grape suned1.nswses.navy.mil it 's gon na happen bus 982-7791 and i wo n't even realize it
6, document_id from scornd4 technet.sg hianleong ong subject re .. image processing packages under x .. prateek mishra mishra cs.sunysb.edu wrote i am looking for a package that implements standard image processing functions reading/writing from standard formats clipping zoom etc implemented under x both public domain and private packages are of interest the particular application area i have in mind is medical imaging but a package meant for a more general context would be acceptable please reply to me i will summarize on the net if there is general interest prateek mishra mishra sbcs.sunysb.edu keep tabs with the faq in sci.image.processing there is quite a comprehensive compilation of image processing s/w x included i've ftp'ed imagemagick and its great check out the faq its all there
6, document_id from dsk ravl.rice.edu dan s. kirkpatrick subject installation problem with x11r5 i am in the process of installing x11r5 on my sun sparcstation and have run into a problem i imagine it has something to do with a missing screen driver or something along those lines but figured someone out there in internet land might be able to help i am installing it on a machine that already has openlook installed and would like to have both installed concurrently thus i set it up to compile to my /usr/x11r5 directory i worked out all the kinks in getting it compiled with gcc so that it compiles without any warnings i need it installed for pex-si so i set all those appropriate flags when i run it however i get a message along the lines of getting interface configuration operation not supported on socket sunopenframebuffer inappropriate ioctl for device fatal server error no screens found any ideas on how i can fix it please respond by e-mail at the below address thanks in advance -dan -- '' i do not want to be immortalized through my works i want to be immortalized through not dying '' -woody allen dan kirkpatrick dept of electrical computer engineering ~dsk rice.edu rice university uunet rice.edu dsk uunet.uu.net houston tx
6," document_id from kaiser informatik.uni-koblenz.de siegfried kaiser subject r5 table widget causing trouble with xtquerygeometry contents problems with table widgets in r5 the following part of a program an user interface for a simulation system did work in r4 but refused to in r5 of cause the r4-version did not know about the xptablewidgetclass we used tablewidgetclass instead caught from the net in times of r3 and xptablechildposition formerly xttblposition since compiling with r5 the program causes a zero width or height error on sparc-stations the trouble-shooter is the re computation of the model_init_table table widget though its childs label and asciitext widgets exist xtquerygeometry returns a prefered width and height of zero thus the following asignment can not perform anything else but set the width and height of the newly created widget to zero no wonder xtpopup or xtmanage- child create zero width or height errors dependent on whether width and height of the shell widget are set in the resource file or not question does anyone know why xtquerygeometry returns so low prefered values when working on table widgets or perhaps what to do about i 'll be happy if someone is able to help me germans are requested to answer in german siegfried kaiser email kaiser uniko.uni-koblenz.de the part of interest graphischer neuaufbau des model-init-formulars storing the old width and height of the viewport- widget which is the parent of the troubling table widget before the viewport widget is destroyed the destroying of widgets before resizing them is a relict from r3-age if model_init_popped_up xtunmapwidget model_init_form_view xtdestroywidget model_init_form_view creating the subtree within the shell of which the root is the viewport widget n xtsetarg args n xtnfromvert model_init_title n++ xtsetarg args n xtnfromhoriz model_init_button_view n++ xtsetarg args n xtnallowvert true n++ xtsetarg args n xtnforcebars true n++ model_init_form_view xtcreatewidget `` form_view '' viewportwidgetclass model_init_form args n n model_init_table xtcreatewidget `` table '' xptablewidgetclass model_init_form_view args n create_form_widget does create and position table widget 's childs to position them it uses xptable- childposition in r5 and xttblposition in r4 create_form_widget ptr_model_init_obj model_init_table the crucial function call intended to return the maximum height possible if there is n't sufficient space to show the whole table widget then the viewport shall grow as large as possible but not beyond the border of screen if there is enough space the window is intended to shrienk to the smallest possible height xtquerygeometry model_init_table null pref according to the algorithms idea the new value of viewport widget 's height is selected unfortunately pref.height leads to new_height if form_view_height pref.height new_height pref.height else new_height form_view_height setting the new values to viewport widgets ancestors w xtnametowidget model_init_form '' form_view '' xtresizewidget w width new_height pref.border_width xtresizewidget model_init_form_view width new_height pref.border_width if model_init_popped_up in case the shell which contains model_init_form_- view and model_init_table allready exists is has to be resized too n xtsetarg args n xtnwidth shell_width n++ xtsetarg args n xtnheight shell_height n++ xtsetarg args n xtnborderwidth shell_bw n++ xtgetvalues model_init_shell args n xtresizewidget model_init_shell shell_width shell_height height new_height shell_bw end of if n xtsetarg args n xtnwidth width n++ xtsetarg args n xtnborderwidth bw n++ xtgetvalues model_init_button_view args n xtresizewidget model_init_button_view width new_height bw xtresizewidget vert_bar sbar_width,1 sbar_bw resize_inits if there is the shell 's height set within the resource file the program terminates within the first xtmanagechild on its second pass through the observed function the first pass succeeds xtmanagechild model_init_form_view xtmanagechild model_init_table if model_init_popped_up in case the shell is n't popped up it has to be done if there is no value set to the shell 's height within the resource file the program terminates here xtpopup model_init_shell xtgrabnone model_init_pop_flag true set_model_init_attributes end of if get_actual_init ptr_actual load_form ptr_actual if someone suspects the creation of table widget 's contents causes all the trouble there are the sources of create_form create_form_widget ptr table t_obj ptr widget table ptr is a linear list containing attributes and para- meters of the model and additionally the correspon- ding widgets arg args int n row col t_obj ptr_obj t_ident ptr_ident initialization of the local variables ptr_obj ptr col row schleife ueber die objekte bzw das pseudo-objekt fuer die parameter loop through the list of objects and pseudo-objects every object occuring in the model has zero or more attributes and some parameters which can be shared by several objects because of locality the attributes of one object are listed in a second linear list of type t_ident whereas the parameters which can belong to any ob- ject are put together in a pseudo-object thus the program loops through the list of objects and pseudo-objects and for each object through the list of its attributes resp parameters while ptr_obj t_obj null each object and pseudo-object is represented in a label widget n xtsetarg args n xtnlabel ptr_obj- name n++ ptr_obj- label_w xtcreatemanagedwidget `` object '' labelwidgetclass table args n xptablechildposition ptr_obj- label_w col row col++ row++ ptr_ident ptr_obj- ident schleife ueber die objekt-attribute bzw parameter while ptr_ident t_ident null each attribute and parameter is represented in a label and has a corresponding asciitext widget in which it is to be initialized n xtsetarg args n xtnlabel ptr_ident- name n++ ptr_ident- label_w xtcreatemanagedwidget `` ident '' labelwidgetclass table args n xptablechildposition ptr_ident- label_w col row col++ n xtsetarg args n xtnlength row_length n++ xtsetarg args n xtnstring ptr_ident- text n++ xtsetarg args n xtnedittype xawtextedit n++ xtsetarg args n xtnwrap xawtextwrapword n++ xtsetarg args n xtnresize xawtextresizeheight n++ xtsetarg args n xtnusestringinplace true n++ ptr_ident- text_w xtcreatemanagedwidget `` text '' asciitextwidgetclass table args n xptablechildposition ptr_ident- text_w col row col -- row++ get_next_ident ptr_ident end of while col -- get_next_obj ptr_obj end of while end of create_form_widget so far the problem in detail"
6, document_id from queloz bernina.ethz.ch ronald queloz subject store/post events store and reply of mouse and keyboard events -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- to produce regression tests or automatic demo's we would like to store all mouse and keyboard events produced by a user it should be possible to filter the mouse and keyboard events from the server 's queue an to store them in a file this sequence of events stored in a file should be given to the server 's queue as if a user is working exists a tool that is capable to save and reply all mouse and keyboard events where where one can catch these events to store them in our case the server 's queue is on a x terminal hp where can we catch all events coming from a given server if this is not possible can we catch all events given to a certain client and how where one can send a stored sequence of events to simulate a user is there a central dispatcher on the clients machine who manages all incoming events from a given server and how can we reach it thanks in advance ron
6, document_id from gregg netcom.com gregg weber subject what inexpensive monochrome x station can you recommend can someone recommend an inexpensive '' monochrome x station that is not pc software emulation based please tell me manufacturer model price and any other significant specs thanks -- ================================================================ gregg weber let it be open and bright like the sky gregg netcom.com without taking sides with no clouds of concepts 283-6264 kun-mkhyen klong-chen-pa ================================================================
6, document_id from tommc hpcvusj.cv.hp.com tom mcfarland subject re mysterious beeping in article c5qtkk.wp cup.hp.com defaria cup.hp.com andy defaria writes article crossposted from hp.windows author was andy defaria posted on mon apr 18:08:38 gmt for some reason the following code causes my x application to beep whenever i intercept a keystroke and change it 's meaning the intent of this code it to allow `` date '' fields the following special keys tt insert today 's date += bump day up by one -_ bump day down by one i hardcoded some dates for this example perhaps i should n't be using an xmtext field for this ////////////////////////////////////////////////////////////////////////////// // // for some reason the following code beeps whenever any of the special keys // of tt+=-_ are hit why the idea of this code is to interpret these // keys having the special meaning implied by the code i would like to get // rid of the beeping but as far as i can tell i 'm not doing the beep and // am at a lose as to understanding who and why the beeping is occuring // ////////////////////////////////////////////////////////////////////////////// code deleted ... from the xmtextfield man page during discussion of resources xmnverifybell specifies whether a bell will sound when an action is reversed during a verification callback you are setting doit to false in the callback and text field is beeping as it should to turn off this behavior set this boolean resource to false tom mcfarland tommc cv.hp.com
6, document_id from tom capmgtsci.com thomas tulinsky subject manual unsubscribe request i am on the list under two addresses i think tom capmgtsci.com and zuma tom netcomsv.netcom.com please delete the second one zuma tom netcomsv.netcom.com thanks sorry for the screw up -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- tom tulinsky capital management sciences west los angeles tom capmgtsci.com
6, document_id from gerard dps.co.uk gerard o'driscoll subject re mix gl with x xlib xt mwm pyeatt texaco.com writes there is a widget already defined for gl it is the glxmdraw motif or glxdraw athena widget it is similar to a xmdrawingarea except that it allows you to use gl calls to render into the window look at glxlink glxunlink glxgetconfig and glxwinset in the man pages where do i get hold of these widgets gerard o'driscoll gerard.odriscoll dps.co.uk du pont pixel systems ltd.
7, document_id from kari sage.cc.purdue.edu kari subject new young seagate 130mb hard drive greetings netters i have a seagate 130mb ide drive forsale i bought it yesterday and have been able to come across a 215mb that i am going to buy but i need to sell this one i guarantee that it will work there is still a transferable warranty i believe it was only used as a boot drive not a server source drive i just want my money back out of it ... thanks a lot and offers appreciated dave 317-495-5978 kari sage.cc.purdue.edu
7, document_id from suraj apollo.cs.jhu.edu suraj surendrakumar subject == new stereo system/components for sale == month old stereo system for sale luxman r-351 receiver onkyo ta-rw404 tape deck and polk monitor m4.6 book shelf speakers are for sale receiver has year warranty and all equipment is in excellent condition paid for the system and willing to consider the best offer will sell seperate pieces also if desired please send best offer to suraj cs.jhu.edu speakers polk monitor m4.6 bookshelf speakers paid pair willing to consider best offer receiver luxman r-351 receiver with year yes years warranty paid willing to consider best offer full remote pairs of speaker connections watts per channel but drives like a watts per channel has all the standard features and more tape deck onkyo ta-rw404 tape deck paid willing to consider best offer dual cassette dolby b c and hx pro input level control for recording auto reverse both sides has all standard features send e-mail with best offer to suraj cs.jhu.edu -suraj
7, document_id from gregory.park dartmouth.edu gregory park subject roland juno-60 synthesizer uniden radar detector sale roland juno 60- synthesizer excellent condition great fat analog sound used in the song `` jump '' by van halen or best offer uniden rd-9xl radar detector- excellent condition do n't be caught by the cops or best offer smaller than a credit card compact for the keyboard email greg.park dartmouth.edu for the radar email rich.lee dartmouth.edu ciao
7, document_id from ray astro.ocis.temple.edu ray lauff subject the abyss on laserdisc article crossposted from temple.forsale author was ray lauff ray astro.ocis.temple.edu posted on wed apr 01:04:27 gmt regular cbs/fox release of the wide screen edition of the movie the abyss for sale asking including postage i want to purchase the new director 's cut and would like to unload this laserdisc if possible two discs unopened minutes letterbox email me if interested ray astro.ocis.temple.edu ray -- ray lauff temple university computer services ray_lauff astro.temple.edu -- ray lauff temple university computer services ray_lauff astro.temple.edu
7, document_id from bromgrev rahul.net carl a. merritt subject hds and other computer parts for sale wanted ... for sale fujitsu 324meg scsi drive maxtor 338meg esdi drive maxtor 160meg esdi drive toshiba 106meg ide drive xt case motherboard dtc 16-bit mfm 2hd 2fd controler all items are used in full working condition and have a warranty for one week unless otherwise specified all prices are negotiable shipping not included wanted developers kit for sb '' svga moniters two of them -- carl a. merritt bromgrev rahul.net
7, document_id from zoron en.ecn.purdue.edu soren m burkhart subject dragon 's lair ii space ace arcade games for sale dragon 's lair ii complete -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- or laser disc motherboard/joystick/buttons graphics for arcade cabinet brick power supply +12/-12/+5 space ace complete -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- or laser disc motherboard/joystick/buttons graphics for arcade cabinet brick power supply +12/-12/+5 both space ace and dragon 's lair ii -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- these games require a sony laserdisc player the nice thing about this player is that you can also watch normal laserdisc movies on it as well i have one which i will sell for by itself with a purchase of one complete system or if you buy both systems i currently run this into my entertainment center i have it housed in a pc computer case with with its own fan and power supply i run the audio into my stereo system and the laserdisc runs directly into the t.v .. i have made a mount for the joysticks and the buttons first person who buys both games will get it all otherwise you have to do it yourself if you would prefer to have it all housed in a normal arcade cabinet this can be done as well the graphics will go nicely along the sides and front of the cabinet everything works perfectly the laserdisc player has an rs-232 port which you can use to develop your own multimedia type applications the laserdiscs have been stored in a safe place and have no scratches on them if you are interested please email me thanks soren -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- soren burkhart purdue university `` yes well that is just the sort of a.i robotics blink-headed pig ignorance i have zoron en.ecn.purdue.edu come to expect from you non-creative garbage '' john cleese monty python
7, document_id from danj iat.holonet.net dana james subject re trade my 14.4k modem for your pc/xt email your replies to danj holonet.net
7, document_id from easwarakv woods.ulowell.edu subject cd 's for sale th following cd 's are for sale each cd cost except otherwise indicated which includes shipping and handling achtung baby u2 joshua tree u2 the immaculate collection madonna love hurts cher garth brooks garth brooks red hot .. chilli peppers .. ooooohhhhh tlc light and shadows wilson used only once never used most of them are still in shrink wraps please email to kgc woods.ulowell.edu
7, document_id from vsloutsk magnus.acs.ohio-state.edu vladimir sloutsky subject apartment for rent in russia apartment for rent in downtown moscow 2- room furnished apartment in a very nice location minutes walk to belorusskaya subway station walking distance to kremlin major shopping centers theaters restaurants and government buildings available in early june please call -459-4256 or send e-mail vsloutsk magnus.acs.ohio-state.edu
7, document_id subject items for sale must sell from koutd hiramb.hiram.edu douglas kou items for sale ..... this package was bought throught a award give-away company i attempted to cancel my order before i received the package but i was too late and the company refused to take the package back for refund i know the truth which i would never get my back but i wish to get my money back as close as possible here is the describtion of the package ... nishika 3d camera it takes very good picture never been opended or used it came with wide angle flesh carring case film and a instruction video it has four lens and created a 3d effect on a regular 35mm film jewelry it came with the package as additional gift bahama vacation voucher the voucher is good for two rt airfare to freeport the users get a special hotel rate of per-person per-night meals ground transfer hotel tax is _not_ included las vegas reno orlando the voucher provides one rt airfare and hotel accomodation for days/ nights meals ground transfer hotel tax is not included the voucher is good for all locations but you ca n't travel to all places at once cancun mexico the voucher provides one rt airfare and hotel accomodation for days nights meals and ground transfer hotel tax is not included as usual i paid for the whole package so try not to be cold-blooded when you make your offer details would be provided by request i do wish to sell the whole package at once so if you are just looking for the vacation vouchers i do n't care if you sell the camera to other for a higher pric if you are interested in the camera you could treat the vacation vouchers as gift if you receive a letter in your mail box which says that you are selected to be part of the sweeptake and you have at least one out of five awards trust me you would get the exactly the same package as i did there is only one award which will be given away so do n't bother even to call them back if you are really interested you could get it from me for a cheaper price and you could receive the package within a week i waited three months to get my first and final packages also they would ask for your credit card number and you have to pay for the interest to the credit card company so why spend more than you should when you could get them from me for a cheaper price if you are interested please reply to me as soon as posible i really wish to get this over with make me an offer if i am confortable with your offer i would send the package by u.p.s the next day morning more details could be given if you wish please contact me at koutd hirama.hiram.edu douglas kou hiram college e-mail address -- koutd hirama.hiram.edu
8, document_id from markg sr.hp.com mark goldsworthy subject re ad said nissan altima best seller spiros triantafyllopoulos c23st kocrsv01.delcoelect.com wrote but waiiiiiit is n't nissan officially registering the car as far as government paperwork goes nissan stanza altima to avoid costly and lengthy paperwork i read this on the net a while ago and someone actually may have said there 's a little stanza logo on the altima somewhere i just bought an altima and like it very much and yes there is a little stanza logo ever so discretely placed on the trunk the altima is emblazoned in big silver letters but the itsy-bitsy stanza is shunted to the far left of the trunk lid you can only see it if you get up close to the car and know where to look it is very inconspicuous in fact my first clue that this was a stanza was that the owners manual called the car a nissan stanza altima anybody know why nissan did it this way mark goldsworthy
